Text,Label
ಏನು ಗುರು ನೀನು .... ಹಾಲಿವುಡ್ ಫಿಲ್ಮ್ ಥರ ಮಾಡಿರ .... ನಿಮ್ಗೆ ಒಂದ್ ಸಲಾಂ,Non-depressive
Same feelings for me,Non-depressive
I felt same,Non-depressive
Promotion ond bittu mikid ellanu chanag madtidira.,Non-depressive
Jonny andre Jayarama irbahuda??,Non-depressive
s** tara ide,Non-depressive
Super song anna....liked it,Non-depressive
@ನಾನು ನೀನು Thank you bro..,Non-depressive
idu charithre srishtisuva comment guru..,Non-depressive
Slow poison song annoru like maadi,Non-depressive
Yes hange kick kodta hogutte.. ಒಳ್ಳೆ synch ಮಾಡಿದ್ದಾರೆ..,Non-depressive
@Syed Akbar yes bro,Non-depressive
Spr song guruuu,Non-depressive
Nkn ಚಿಂದಿ,Non-depressive
Excellent,Non-depressive
Just say WOW,Non-depressive
Views struck aagide guru,Non-depressive
uff  kedu,Non-depressive
Wat dat means bro,Non-depressive
@manju Vivek means awesome,Non-depressive
Kannadada saaalugalu sakkatagiddave all the best natayana...,Non-depressive
YASH BOSS DID IT,Non-depressive
Sumniru bro yak nenpustiya adunna madyaratrili. Goose bumps barutte. Hegego aagutte,Non-depressive
465 Lashmika fans found🤣,Non-depressive
Vijaya prakash voice is superb just I cont yappa super super,Non-depressive
Neevenu promotion maadilla andru Kannada dalli navu guarantee nodtivi........north Alli promote madrappa .......Valle market idae Alli enta films gae ........madrappa 50 crore plus  min collection agutte,Non-depressive
Gauri Keshav ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Non-depressive
ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Non-depressive
@10 R Amma akka antha baiyokke ellrugu baruthe.. nim manelu hengsru iddare hushaaru,Non-depressive
@Troll Stupid Fans heno helkodthidallla  adunna helkodo munche neenu kaltho henge irbeku antha suvar gandu anthidde ivga ninge baididke thika huritha,Non-depressive
@10 R Nim amman/akkan bagge baidna loude... Suvar gandu andre Neenu adkke baide... Ella nim DBabes Thara ne,Non-depressive
@10 R Lo Kanda... Baiyoke ninthre nim appa kano naanu,Non-depressive
@Troll Stupid Fanslo gaandu thulle school ge henu raja kottavra child nan magane balegara fanu hogu school ge hogi hodkondiru sumne yake baiskothiya,Non-depressive
@Troll Stupid Fans ninnam thullu oor shenda alla ninnamun minda,Non-depressive
@10 R hogi ballegaarnn tunne unn... Aa balegaaran bhikshe majestic cinema nim dBabes ge .. Nim amma majestic Sule ansuthe adkke isht harkottiddiya bewarsi sulemundemagane... Nin ammana Kellu Nene hege malgisi keydiddini anta ...,Non-depressive
@Troll Stupid Fans neenu Darshan ge huttirbeku adike avn bagge ne mathadthidiya nimman thulna keyya soole magane.nim amman thull ge kathe thunne sigaka hogi bale akolo aaa gaandu lucha thara,Non-depressive
ನಮ್ಮ ಚಂದನವನದ ಚಲನಚಿತ್ರಗಳು ತುಂಬಾ ವಿಭಿನ್ನವಾಗಿ ವಿಶಿಷ್ಟವಾಗಿ ಸುಂದರವಾಗಿ ಮೂಡಿ ಬರುತ್ತವೆ ಇದು ನಮ್ಮ ಹೆಮ್ಮೆಯ ಕನ್ನಡದ ಸಿನಿಮಾಗಳು ಯಾವ ಪರ ಬಾಷೆ ಚಲನಚಿತ್ರಗಳಿಗೂ ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಮಾಗಳು ಕಮ್ಮಿ ಇಲ್ಲ ಕನ್ನಡವೇ ಸತ್ಯ ಕನ್ನಡವೇ ನಿತ್ಯ,Non-depressive
@Troll Stupid Fans halkat sulemagne nin Amman thullu sulemagne gaandu nayi sulemakla d boss bagge matadidre sulemagne Ninnamman keythini ashte nayi rande soole maga Nim Amman kalisu keythini soole rande magne,Non-depressive
Hands up,Non-depressive
ಸಾಹಿತ್ಯ ಅಧ್ಬುತ nಸಿನಿಮಾ 100 ದಿನವು ಅಧ್ಬುತ nಯಶಸ್ಸು ಕಾಣಲಿ,Non-depressive
Hi friends nanna atira ondu kate ide adanna short movie maadbeku antha ase adre adu agtailla please saport maadi 7875182258 idu nanna no,Non-depressive
Superbly song by Vijay prakash,Non-depressive
Sakat  agide song music,Non-depressive
First  song kelide,Non-depressive
Super song asn bgm,Non-depressive
ಜೈ ಕನ್ನಡ,Non-depressive
Hands up..Hands up...tan tan Tanana..Chindi Guru Chindi..,Non-depressive
ಸಖತ್ song. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಧ್ವನಿ,Non-depressive
Hindi me Kab aayga,Non-depressive
BOSS VIDEO SONG MOSTER HIT,Non-depressive
Rakshit anna niii,Non-depressive
@Troll Stupid Fans avre enu heltilla,Non-depressive
@Gajendra hv neen kano show off gandu... Flirt maadoke bartaane bewarsi... Nimanta chool bewarsi gallindaane hudugiru comment maadoke hogolla jasthi... Jeevndalli hudgirna nodillveno thukaali,Non-depressive
@Troll Stupid Fans hudgiru comment madodunne nodok bartiya bevarsi  madak kyaame ilvenoo lofer,Non-depressive
@Gajendra hv neen en maadirodu mele,Non-depressive
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಪಾರ್ಟಿ 2 ಬರುವಂತಾಗಲಿ,Non-depressive
ಸಾಂಗ್ ಚಿಂದಿ ಗುರು,Non-depressive
ನಿಮ್ಮ ನಾಯಕರಿಗೆ ಹೇಗೆ ಬೇಕಾದರೂ ಹೊಗಳಿಕೊಳ್ಳಿ ಆದರೆ ಇಲ್ಲಿ ರಶ್ಮಿಕಾ ಮಂದಣ್ಣನವರನ್ನು ಎಳೆದು ತರುವುದು ಏಕೆ,Non-depressive
Enna views beku .share madi frnds,Non-depressive
ನಿಜವಾದ ಕನ್ನಡಿಗರು ಲೈಕ್ ಮಾಡಿ ಈ ಸಿನಿಮಾ ನಮ್ಮ ಸಿನಿಮಾ ಎಂದು ಗೆಲ್ಲಿಸೋಣ,Non-depressive
Yapppaaaa!  Yak guru istond hype e song ge?,Non-depressive
ಅದು ಅನವರತ ನಾನು ಅಜ್ಞಾತnಈ ಪದಗಳು ಬೇರೆ ಯಾವುದಾದ್ರೂ ಕನ್ನಡ ಸಿನಿಮಾ ಹಾಡುಗಳಲ್ಲಿ ಇದ್ದರೆ ಕಾಮೆಂಟ್ ಮಾಡಿ,Non-depressive
@Mithun KUDLA well said bro,Non-depressive
Telugu r we joke of u,Non-depressive
@satishnithyanandam nin yogyathege meeri mathgal aadbardu.,Non-depressive
@satishnithyanandam lo kaidhi,Non-depressive
@satishnithyanandam  le murkha  nin rajkumar movie nodu ogu .compare madila helid aste kano konga..nbgm  gu songs vyatyasa gotta ninge.nnin hamsalekha songs kelu,Non-depressive
@TROLL MONSTER_KANNADA ಲೋ ಗಾಂಡುಗೆ ಹುಟ್ಟಿದ ರಂಡಿ ಮಗನೇ,Non-depressive
@Nandi Parthasarathi hogo ninna akkna tullu ninna tara kelsa ilva nange yenu yavglu comments madkondu tika muchkondu sidege hogo,Non-depressive
@Nandi Parthasarathi ninna akkna tullu haritini nodo iga sulemgne,Non-depressive
ಏ ನಂದಿನಿ ರಂಡಿಮಗಳ D Boss Bagge matadadre hudukondu Bandu Hoditini Jaag helu,Non-depressive
@VINOD KALMANI nhu neen iro jagane helu.... naane bandu hoditini.... illa tumkur main road bustop ge bandu partha yaaru antha kelu,Non-depressive
@Nandi Parthasarathi gaandu sule,Non-depressive
@Nandi Parthasarathi ಅಲಾ ಹಾದರಗಿತ್ತಿ ನಿಮ್ಮದು ದೊಡ್ಡ ತುಲ್ಲು ಬಿಡೆ,Non-depressive
@Vasantha Setty illi gojjekesari Yash du nayinu musalla,Non-depressive
@Nandi Parthasarathi ನಿಮ್ಮ ಅಕ್ಕುನ್,Non-depressive
@Nandi Parthasarathi ನಿಂದು ನಾಯಿ ತುಲ್ಲು,Non-depressive
@Nandi Parthasarathi ಹಡಿತೀನಿ ಬಂದ್ರೆ ತುಲ್ಲರೆ no ಹಾಕೆ ಬೇವರ್ಸಿ,Non-depressive
@Nandi Parthasarathi ಡಗಾರ್ ಸೂಳೆ ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,Non-depressive
@Nandi Parthasarathi tunnel unnu gandu,Non-depressive
@Sammy Gunda s bro,Non-depressive
@TROLL MONSTER_KANNADA guru Bari mathadak aste yav sule makligu munde bandu mathadastu dhum Ella BOSS always King,Non-depressive
@TROLL MONSTER_KANNADA nim Amman kalsu thoristhini,Non-depressive
@TROLL MONSTER_KANNADA nin yavano helake sule magane,Non-depressive
@Nandi Parthasarathi nin Amman sule magane nin number send gandu,Non-depressive
@Ŕävîñđŕå_02_GøWđřú ಏನ ನಿಂದು ಮುಕುಳ್ಯ,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಹಾಲ್ ಕೊಡೆ,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ಲು ಕೆಂಗೇರಿ ಮೋರಿ,Non-depressive
@Ŕävîñđŕå_02_GøWđřú ಲೋ boss fan agi ಯಾಕೋ ನೆಗೆಟಿವ್ cmt hakiya loude,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ಅವ್ರೆ ನಿಮ್ಮ ತುಲ್ಲುಗೆ ಗಬ್ಬು ವಾಸ್ನಿ,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಕೊಜ್ಜೆ,Non-depressive
@Nandi Parthasarathi ಉಮ್ಮ್ ನಿನ್ ತುಲ್ಲುಗೆ ನನ್ ರಸ,Non-depressive
@Nandi Parthasarathi ನಿನ್ ತುಲ್ಲ್ ನೋಡ್ಬೇಕ್ ನಾನು plz send ur address,Non-depressive
@Nandi Parthasarathi ಹಾದರಗಿತ್ತಿ,Non-depressive
@TROLL MONSTER_KANNADA ಲೋ ಬೀದಿ ಸೂಳೆ ಮಗನೆ..... ನಿಂಗೆ ಅಷ್ಟು ತಾಕತ್ ಇದ್ರೆ.... ನೀನು ಒಬ್ನೆ ಅಪ್ಪನಿಗೆ ಹುಟ್ಟಿದ್ರೆ..... ನೀನ್ ಹೇಳೋ ನಿನ್ ತುಣ್ಣೆ ನಿಂಗೆ ಗಟ್ಟಿಗೆ ನಿಂತಿದ್ರೆ.... ನನ್ ಅಡ್ರೆಸ್ ಕೊಡ್ತೀನಿ ಬಾರೋ.... ಪಾರ್ಥಸಾರಥಿ,Non-depressive
@Nandi Parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ಹುಚ್ಚಾ ವೆಂಕಟ್ ಅಂತೇ ಹೌದ,Non-depressive
@Nandi Parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ಗಂಡ್ಸ...?? 🤔🤔🤔,Non-depressive
@TROLL MONSTER_KANNADA ಲೋ ಬೋಳಿಕೆ,Non-depressive
@TROLL MONSTER_KANNADA ಆಯ್ತು ಕಣಲೇ ಬೋಳಿ ಸೂಳೆಗೆ ಹುಟ್ಟಿರೋ ರಂಡಿ ಮಗನೇ.... ನಾನು ಗಂಡಸಲ್ಲ.... ನೀನು ಗಂಡಸು ತಾನೆ,Non-depressive
@TROLL MONSTER_KANNADA nಆಯ್ತು ಕಣೋ.... ಇವಾಗ ನೀನು ನನಗಿಂತ ದೊಡ್ಡ ಷಂಡ ಅಲ್ಲ ಅನ್ನೋದಾದ್ರೆ ನಿನ್ mobile no. ಹಾಕೋಕೆ ಏನೋ ಕಷ್ಟ???? ನೀನ್ ನಿನ್ mobile no. ನಿನ್ ನಿಜವಾದ ಹೆಸರು ಹಾಕ್ಲಿಲ್ಲ ಅಂದ್ರೆ.... ಮೇಲೆ ನೀನು ಬೈದಿರೋ ಅಷ್ಟೂ comments ನಿಂಗೆ ಉಲ್ಟಾ ಆಗ್ಲಿ.... ನಿನ್ನಮ್ಮನ್,Non-depressive
Rakshit Shettre... adbhuta kannada pada balike..devara haage bandu kannada chitrarangavannu badukisuttiddiri..,Non-depressive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ನಮ್ಮ ಕನ್ನಡ  ಇಂಡಸ್ಟ್ರಿ ನ ಬೆಳವಣಿಗೆ ಮಾಡಲಿಕ್ಕೆ ಬಂದ ಇನ್ನೊಬ್ಬ ರಜಕುಮರ್ ಅಣ್ಣಾವ್ರು ಒಂದು ಲೈಕ್ ಮತ್ತೆ ಎಷ್ಟೊಂದು ಜನರು ಕನ್ನಡದಲ್ಲಿ ಕಾಮೆಂಟ್ ಮಾಡಿದವರಿಗೂ ಹ್ಯಾಂಡ್ಸಪ್ ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ,Non-depressive
@JustAn Opinion ninu Tika mucchu...Evattu Kannada industry Andhre idii India ge gottirodhu DR RAJKUMAR..,Non-depressive
Swalpa Shankar nag no did a hage kanuthe,Non-depressive
Yaarigu yaarannu holike madodu beda raj is raj shankar is only shankar vishnuji is only vishnuji.. !! Haage rakshith kooda rakshith andkolrii jagala yaake.... !!!yaaru yaarnu beat madodu beda avarade aada history create maadlii khushipadona ashte elru nammavre hottekicchu beda friends... !!,Non-depressive
@Manjumani Manjumani howdu bro yelru namavre super nivu,Non-depressive
@Venu real life llu haage iddidre accept madabahuditthuu alvaa.. !!!nEspecially obba natananna thumbaa abhimaanigalu fallow maadthaare so avru nija jeevanadallu  maadhari aagirabeke vinaha thappu madbaardu alvaa baree film lli maathra hero aagidre saaladuu real life llu kooda hero agirbeku aaga avaru obba nijavaada  manushya aagoke saadhya... !!!,Non-depressive
@Manjumani Manjumani yes really sure,Non-depressive
@Venu ahgbowdu.,Non-depressive
Le gandu nan magane,Non-depressive
Jai narayana jaihooooooo,Non-depressive
Handsup shoot madbeka dishkaew,Non-depressive
ಫೆಂಟಾಸ್ಟಿಕ್ ಸಾಂಗ್ ಇನ್ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಫುಲ್ ಡಿಫರೆಂಟ್ ಟೈಪ್ song ಫುಲ್ ಗಿಚ್ಚ,Non-depressive
Kya lyric hai yar....,Non-depressive
Music is unique,Non-depressive
super song guru,Non-depressive
Link share madi,Non-depressive
. Hindi Ali,Non-depressive
Hindi kaha he bhai???,Non-depressive
Sir pls answer abt Hindi version...,Non-depressive
Charitre shrushtiso avatara,Non-depressive
Hindi.  ?,Non-depressive
ಹಿಂದಿ ಸಾಂಗ್ ಬಿಡಿ ಸ್ವಾಮಿ ಒಳ್ಳೇ ಕಲೆಕ್ಷನ್ ಆಗುತ್ತೆ,Non-depressive
I can't see Hindi?,Non-depressive
Hhhhhhhhhhhhhhhhhhhhhiiiiiiiiiiiiiiiiiiinnnnnnnnnnnnndddddddddddddiiiiiiiiiiiiiiiiiiiiii song kaha hya???????,Non-depressive
Hindi songs kaha he,Non-depressive
Hindi elitha handig uttad hadbi nan magne,Non-depressive
Hindi mai karo plz,Non-depressive
Concentrate on hindi promotion.. sir,Non-depressive
@Doavi samstana movie gellutte nAamele Jana promotion maadthare,Non-depressive
hindi song link pls,Non-depressive
@jagadish g dambal,Non-depressive
I like dis song i not like k .g .f,Non-depressive
Pls Update Hindi version,Non-depressive
Super song,Non-depressive
@anup kulkarni T-Series,Non-depressive
@Srihari Y Gdeepak,Non-depressive
Paramvah Music in,Non-depressive
My favorite song in 2019 is Taaja samachara   ಸಾಹಿತ್ಯ ಪ್ರಿಯರೇ ಒಮ್ಮೆ ಈ ಹಾಡು ಕೇಳಿದ್ರೆ ಕೇಳ್ತಾನೆ ಇರ್ಬೇಕು ಅನ್ಸುತ್ತೆ....  Everybody watch this,Non-depressive
@jagadish g dambal 🤨🤗l,Non-depressive
Paramvah Music as,Non-depressive
@Basavaraja S A aw in km. M km kmnnMN MN on,Non-depressive
Paramvah Music uuuujnxgjmifjkijhn Ya jinhen,Non-depressive
@Shridhar T P iuuuiiuuua12l99iiiikkkjjmddeo01pokksķoo9919kkuuiuluuuuuuľiiii,Non-depressive
@Sandeep Nagaraj o,Non-depressive
Awesome movie.......frm kolkata,Non-depressive
Rekshith shetty kerala fans,Non-depressive
പൊളി ഡാൻസ്🥰 രക്ഷിത് ഷെട്ടി മാസ്സ്,Non-depressive
Meri Tarah or kon ye song Roj sunta h n,Non-depressive
Movie dekh li kya,Non-depressive
ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸಾಂಗ್,Non-depressive
Miss u Hindi song,Non-depressive
Gali matina tune best,Non-depressive
325K+ likes,Non-depressive
Make it in Hindi also,Non-depressive
Super song,Non-depressive
ಕನ್ನಡದಲ್ಲಿ ಡೈಲಿ ಟೆಕ್ ಅಪ್ಡೇಟ್ಸ್ ಪಡೆಯಲು ಸಬ್ಸ್ಕ್ರೈಬ್ ಮಾಡಿ ನಮ್ಮ ಚನ್ನೆಲ್ಗೆ,Non-depressive
@Raghul SUNIL PANZER WAS,Non-depressive
NEW KANNADA FEMALE VERSION SONGn,Non-depressive
Rip chiru sir,Non-depressive
Super song great song,Non-depressive
ಇಂಥ ಒಳ್ಳೆ ಸಾಂಗ್ ಅನ್ನು ಕೂಡ dislike ಮಾಡ್ತಾರಲ್ಲ ಆವರು ಮನುಷ್ಯ ಜನ್ಮಕ್ಕೆ ನಿಜವಾಗಿಯು ಸೇರಿಲ್ಲ ಅನ್ಸುತ್ತೆ ನಿಮ್ಮ ಕೈ ಅಲ್ಲಿ ಲೈಕ್ ಮಾಡುಕೆ ಆಗಲ್ಲಾ ಅಂದ್ರೆ ಸುಮಸುಮ್ನೆ ಇಂಥ ಸಾಂಗ್ ಗೆ dislike matra ಮಾಡಬೇಡಿ,Non-depressive
RIP to those 28k dislikers,Non-depressive
AGT-KELU (KANNADA RAP 2019),Non-depressive
ಈ ಹಾಡು ತುಂಬಾ ಇಷ್ಟವಾಯ್ತು,Non-depressive
ಅಪ್ಪಟ ಕನ್ನಡ ಚಿತ್ರ ಸೂಪರ್,Non-depressive
Vijapura distica sindagiya tetaranalli e song cut madiddare yaradaru vicharisabekagi vinanti,Non-depressive
Super hit song in kannada,Non-depressive
Keep rocking bro,Non-depressive
SLOW POISON SONG,Non-depressive
Wow nice yavaglu keltane irbeku ansutte song,Non-depressive
Superb Song,Non-depressive
ಸುದೀಪ್ ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳಿಂದ ಕಡೆಯಿಂದ ಅವನೆ ಶ್ರೀಮನ್ ನಾರಾಯಣ ಚಿತ್ರ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೆಂದು ಶುಭಕೊರುತ್ತೆವೆ,Non-depressive
Superb movie ರಕ್ಷಿತ್ Sir,Non-depressive
Suppr movie 100% days paka,Non-depressive
Ggggggggggggggggggggg song of 2019 to 2020 one like for 2020,Non-depressive
Super movie super songs,Non-depressive
rashmika tunnanna nge max 5 years tym bt shetty ge innu 20 ys tym ide RAKSHITH SHETTY belibeku annoru movie nodi .....,Non-depressive
Superhit different Kannada movie super super super,Non-depressive
First time movie nodoru taleli uoohe screenply ittukondu nodbedi freedomagi nodi movie superagide kanndada hosatana adduriyagi kanutte guru movi superrrrrr,Non-depressive
ಹೌದೋ ಹುಲಿಯಾ  ಗಿಚ್ಚಿ ಗಿಚ್ಚಿ ಗಿಲಿ ಗಿಲಿ ಹಾಡು,Non-depressive
Best movie... Keep it up,Non-depressive
ಈ ಹಾಡು ಒಂಥರಾslow poison ಇದ್ದ ಹಾಗೆ,Non-depressive
@Lalsab Mulla tq sir,Non-depressive
@Pradeep.Uppi. Uppi.,Non-depressive
I love you,Non-depressive
Shankar nag boss tara yaru barala barake agala adu bandre adu uppi avru matra aste ..always king mekar is uppi and Shankar nag bossssssssss,Non-depressive
@SK Productions Shnakar nag anna nice man,Non-depressive
Hindi me kb realise hogi?,Non-depressive
ರಶ್ಮಿಕಾ ಮದನ ಡಗಾರ್,Non-depressive
Samaj mai kuch nahi aaya I am from maharashtra par majaa aa gaya ..hero kaafi talented hai,Non-depressive
Awesome movie best movie in Kannada 2019,Non-depressive
super songs super steps,Non-depressive
Jai Kirk Star,Non-depressive
Prathiyobbara ಜೀವನ Da ಆಸೆಗಳು,Non-depressive
Superr bhaii songs,Non-depressive
Nam boss avru Nam boss ivru antha kachadtirornella onde kade  sersi maja kodone shree mannarayan,Non-depressive
Haha  nija,Non-depressive
@Vinod Kumar.C ೧೦೦% ನಿಜ ಹೇಳಿದೆ ಗುರು,Non-depressive
kgf gunda ha bey,Non-depressive
lo Guys dislike madidhiralla enn yengrappa song madbeku antha swalpa heldrappa,Non-depressive
சூப்பர் சாங்க் அண்டு விசுவல் எபக்ட்,Non-depressive
100 million agalla BRO,Non-depressive
@Darshan H R no way bro,Non-depressive
100 alla 200 million agutte,Non-depressive
@Sachin Y S nim number send made bro,Non-depressive
@SHASHIKALA B howda mam enge,Non-depressive
@Lakshmi Shetty wt,Non-depressive
Song super my laughg Tamil sema.,Non-depressive
Well said bro,Non-depressive
Pubg plair gun,Non-depressive
Movie super guro,Non-depressive
ಚರಿತ್ರೆ ಇದೆ. ಇದು ಒಂದು ದಂತಕಥೆ.,Non-depressive
Yaaru Film nodkobandu keltiroru like maadi,Non-depressive
ಚಿಂದಿ movie ಗುರು,Non-depressive
Amazed Amazing Amazefull,Non-depressive
One like for music,Non-depressive
ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಹೆಮ್ಮೆ ಪಡುವಂತಹ ಕೆಲಸ,Non-depressive
ವಿಜಯ್ ಪ್ರಕಾಶ್ ಅವರ ದ್ವನಿ ನಾರಾಯಣನಿಗೆ ಹೇಳಿ ಮಾಡಿಸಿದಂತಿದೆ..,Non-depressive
yen song guru ...super,Non-depressive
Super boos jai d boss,Non-depressive
Bere level aagi ede..appata kannada haadu...,Non-depressive
#ASN chitrakke olle dagli song atu adbuta reethili moodi bandide...,Non-depressive
Power star ..fans laik madi,Non-depressive
Vp super voice,Non-depressive
Promotions madro illa 3 varsha kasta pattiro du waste sgbardu,Non-depressive
Demand ಈರುಳ್ಳಿಗೆ ಬಿಟ್ರೆnNEXTnನಮ್ಮ ASN ನಾ ಹಿಂದಿಯಲ್ಲಿ promote ಮಾಡಿ ಅನ್ನುವವರೆ ಹೆಚ್ಚು,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೂ ಅವತಾರ,Non-depressive
ವಿಜಯ್ ಪ್ರಕಾಶ್ ಅವರಿಗೆ ಈ ಸಾಂಗ್ match ಆಗ್ತಿಲ್ಲ but music is good,Non-depressive
Ajaneesh ka music kuch hatke hain,Non-depressive
Always unique... great,Non-depressive
Blockbuster agli annovru like Madi,Non-depressive
complete kwatley guru ninu..,Non-depressive
Super duper lyrics,Non-depressive
AwesomenJai kichcha 🤩,Non-depressive
@Dhee Pu nin baayige .,Non-depressive
Super....bGOOD d boss's .like hear,Non-depressive
Sri filmna north Indiadali promotion jasthi jasthi Madi,Non-depressive
ನಿಜವಾಗ್ಲೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ.... song Rakshith sir.. all the very best..,Non-depressive
Hands... Up....,Non-depressive
#BOSS FAN'S YELLA LIKE MADRO,Non-depressive
ವಿಡಿಯೋ ನೋಡ್ತಿರುವ ಎಲ್ಲ ಕನ್ನಡಿಗರು ಲೈಕ್ ಮಾಡಿ!,Non-depressive
Super... Super... Super...,Non-depressive
ಎಷ್ಟು ಗುಣಮಟ್ಟವಾಗೀದೆ. ಕನ್ನಡದ ಹೆಮ್ಮೆ.,Non-depressive
ಡಬ್ಬಿಂಗ್ ಪ್ರೋತ್ಸಾಹಿಸುವವರು ಲೈಕ್ ಮಾಡಿ,Non-depressive
Hands up  with ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,Non-depressive
ಆ ಬಂದುಕಿಗೆ ಇದೆ ಘನ ಹೆಸರು..,Non-depressive
Views nodi ne gottagatte promotion sari aagilla anta. Pan India movie idu. Please innu promotion beku. Saakagta illa.,Non-depressive
ಕರ್ನಾಟಕ ಬಿಟ್ಟು ಬೇರೆ ಕಡೇ ಪ್ರೊಮೋಷನ್ ಮಾಡರಪ್ಪ ಸುಮ್ನೆ ಇಂತ movie ನಾ ಹಾಳ ಮಾಡ್ಬೇಡಿ,Non-depressive
Slow poisening song suuper.....,Non-depressive
Urko sanvi dagar rashmika...,Non-depressive
Avanae srimannarayana...- Eddhu Charitra shrushtisuva avatara.... 🤗,Non-depressive
HistorynBefore sanvinAfter shanvi,Non-depressive
ಒಬ್ಬ ನಾಯಕನ ಕಥೆಯಲ್ಲಿ ೨ ಯುದ್ದ ಬರುತ್ತೆ ಸಾನ್ವಿ ಬಂದ್ಮೇಲೆ ಒಂದು ಇನೊಂದು ಸಾನ್ವಿ ಹೋದಮೇಲೆ ಅವನೇ ಶ್ರೀಮನಾರಯನ್,Non-depressive
Last scene nali spoon ogediddu Rishab shetty na?,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೂ ಅವತಾರ,Non-depressive
Howdu tumba reveal mad bitru,Non-depressive
@Sachin Shetty nYeno alpa swalpa budhi upiyogiside,Non-depressive
@Praveen P ik,Non-depressive
Super song  Handsup,Non-depressive
Swag ka baap Rakshit Shetty..,Non-depressive
@Manjunath v ನಾನು ಅಷ್ಟೇ ಯಶ್ ಫ್ಯಾನ್,Non-depressive
7 ಜನ್ಮ ಇದಿಯಾ ಆತ್ವಾ ಇಲ್ವೋ |n,Non-depressive
Pakka super hit,Non-depressive
Nice PD 🤘,Non-depressive
ಜೈ ಆಂಜನೇಯ,Non-depressive
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳಿಂದ All the best,Non-depressive
OMG nange gotte irlilla prajwal hatra istond ide anta,Non-depressive
ನೀವು ಈ ತರ ಪ್ರಯೋಗಾತ್ಮಕ ಮೋವಿಗಳನ್ನೆ ಮಾಡಿ  ನಿಮ್ಗೆ ಈ ತರನೆ ಸೆಟ್ ಆಗೋದು,Non-depressive
Jai D Boss,Non-depressive
Amazing trailer ಹೊಸ ತರಹದ ಪ್ರಯತ್ನ ಚಿತ್ರ ತಂಡಕ್ಕೆ nಶುಭವಾಗಲಿ 100 ದಿನಗಳು ಪೊರೈಸಲಿ nಅಪ್ಪು ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಪರವಾಗಿ ಗುಡ್ ಲಕ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್,Non-depressive
ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಅಭಿನಯದ e ಇ ಚಿತ್ರ ಅವ್ರ ಲೈಪ್ ನಲ್ಲಿ ಒಂದು ಮೈಲಿಗಲ್ಲು ಆಗುತ್ತೆ,Non-depressive
One next level movie🤑🤑,Non-depressive
Trailer Andre Eg Erbeku...,Non-depressive
amazing  🤟,Non-depressive
100% successful movie no dought prajwal bro congratulations,Non-depressive
Appu boss fan's like mdi,Non-depressive
D boss  fans full support. Successful hagli movie,Non-depressive
Super Chindiii sir sakkatagi ede,Non-depressive
@Vinay Vn  nani gentle men??,Non-depressive
Super movie 100 days,Non-depressive
